Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
846,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2234,2788,2474,89.67,11 Jun 2026
847,Vellore,vellore_market,Onion,Local,FAQ,2286,2701,2504,97.77,11 Jun 2026
848,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2113,2555,2323,72.58,11 Jun 2026
849,Vellore,vellore_arakkonam,Onion,Local,FAQ,2163,2665,2393,255.24,11 Mar 2025
850,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2408,2985,2672,171.88,11 Mar 2025
851,Vellore,vellore_market,Onion,Local,FAQ,2275,2756,2516,205.65,11 Mar 2025
852,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2267,2890,2545,182.48,11 Mar 2025
853,Vellore,vellore_arakkonam,Onion,Local,FAQ,2190,2712,2527,256.64,11 Mar 2026
854,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2783,3476,3033,141.77,11 Mar 2026
855,Vellore,vellore_market,Onion,Local,FAQ,2312,2883,2528,230.77,11 Mar 2026
856,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2678,3342,3075,125.72,11 Mar 2026
857,Vellore,vellore_arakkonam,Onion,Local,FAQ,1997,2486,2182,180.05,11 May 2025
858,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2022,2599,2327,120.45,11 May 2025
859,Vellore,vellore_market,Onion,Local,FAQ,2026,2628,2350,165.71,11 May 2025
860,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2197,2777,2484,109.39,11 May 2025
861,Vellore,vellore_arakkonam,Onion,Local,FAQ,2584,3140,2804,130.12,11 May 2026
862,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2216,2789,2469,100.06,11 May 2026
863,Vellore,vellore_market,Onion,Local,FAQ,2211,2702,2423,147.17,11 May 2026
864,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2036,2543,2259,135.48,11 May 2026
865,Vellore,vellore_arakkonam,Onion,Local,FAQ,1882,2366,2153,157.94,11 Nov 2025
866,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1964,2421,2176,128.33,11 Nov 2025
867,Vellore,vellore_market,Onion,Local,FAQ,1700,2064,1835,169.59,11 Nov 2025
868,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1737,2137,1905,139.09,11 Nov 2025
869,Vellore,vellore_arakkonam,Onion,Local,FAQ,2296,2652,2474,103.13,11 Oct 2025
870,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1650,2171,1917,127.94,11 Oct 2025
871,Vellore,vellore_market,Onion,Local,FAQ,1634,2011,1815,169.71,11 Oct 2025
872,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1403,1823,1613,135.3,11 Oct 2025
873,Vellore,vellore_arakkonam,Onion,Local,FAQ,1376,1753,1552,199.92,11 Sep 2025
874,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1560,1935,1750,112.3,11 Sep 2025
875,Vellore,vellore_market,Onion,Local,FAQ,1533,1900,1758,120.95,11 Sep 2025
876,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1640,1938,1782,97.24,11 Sep 2025
877,Vellore,vellore_arakkonam,Onion,Local,FAQ,2817,3597,3148,157.0,12 Apr 2025
878,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2749,3345,3125,108.86,12 Apr 2025
879,Vellore,vellore_market,Onion,Local,FAQ,2405,2956,2609,144.13,12 Apr 2025
880,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2387,2989,2707,96.53,12 Apr 2025
881,Vellore,vellore_arakkonam,Onion,Local,FAQ,2648,3314,2926,130.36,12 Apr 2026
882,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2628,3281,2886,121.39,12 Apr 2026
883,Vellore,vellore_market,Onion,Local,FAQ,2087,2429,2253,231.06,12 Apr 2026
884,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2776,3464,3035,99.29,12 Apr 2026
885,Vellore,vellore_arakkonam,Onion,Local,FAQ,1679,2165,1892,119.71,12 Aug 2025
886,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1663,1965,1795,92.24,12 Aug 2025
887,Vellore,vellore_market,Onion,Local,FAQ,1853,2218,2050,88.85,12 Aug 2025
888,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1783,2266,1981,69.68,12 Aug 2025
889,Vellore,vellore_arakkonam,Onion,Local,FAQ,2179,2815,2475,180.27,12 Dec 2025
890,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1853,2272,2013,214.01,12 Dec 2025
891,Vellore,vellore_market,Onion,Local,FAQ,2094,2641,2407,162.15,12 Dec 2025
892,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1896,2368,2104,156.7,12 Dec 2025
893,Vellore,vellore_arakkonam,Onion,Local,FAQ,2381,3075,2732,202.0,12 Feb 2025
894,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2992,3814,3317,105.63,12 Feb 2025
895,Vellore,vellore_market,Onion,Local,FAQ,2545,3306,2885,213.81,12 Feb 2025
896,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2709,3215,2940,120.89,12 Feb 2025
897,Vellore,vellore_arakkonam,Onion,Local,FAQ,2727,3352,3074,152.1,12 Feb 2026
898,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2427,2901,2702,180.72,12 Feb 2026
899,Vellore,vellore_market,Onion,Local,FAQ,2665,3102,2891,165.61,12 Feb 2026
900,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2104,2708,2402,178.3,12 Feb 2026
901,Vellore,vellore_arakkonam,Onion,Local,FAQ,2172,2769,2426,242.32,12 Jan 2025
902,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2238,2885,2516,172.65,12 Jan 2025
903,Vellore,vellore_market,Onion,Local,FAQ,1848,2371,2108,264.52,12 Jan 2025
904,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2413,2934,2735,117.17,12 Jan 2025
905,Vellore,vellore_arakkonam,Onion,Local,FAQ,2350,2844,2528,272.88,12 Jan 2026
906,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2146,2822,2474,186.53,12 Jan 2026
907,Vellore,vellore_market,Onion,Local,FAQ,2100,2606,2349,206.97,12 Jan 2026
908,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2159,2593,2397,171.54,12 Jan 2026
909,Vellore,vellore_arakkonam,Onion,Local,FAQ,1961,2475,2269,99.56,12 Jul 2025
910,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1990,2416,2208,93.12,12 Jul 2025
911,Vellore,vellore_market,Onion,Local,FAQ,1904,2266,2050,114.56,12 Jul 2025
912,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1801,2168,1988,86.07,12 Jul 2025
913,Vellore,vellore_arakkonam,Onion,Local,FAQ,1727,2165,1989,113.89,12 Jul 2026
914,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1967,2421,2139,70.27,12 Jul 2026
915,Vellore,vellore_market,Onion,Local,FAQ,1524,1880,1644,196.86,12 Jul 2026
916,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1858,2186,2013,98.97,12 Jul 2026
917,Vellore,vellore_arakkonam,Onion,Local,FAQ,2061,2540,2336,138.3,12 Jun 2025
918,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1919,2434,2150,126.39,12 Jun 2025
919,Vellore,vellore_market,Onion,Local,FAQ,2000,2610,2320,97.66,12 Jun 2025
920,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2331,2920,2660,74.68,12 Jun 2025
921,Vellore,vellore_arakkonam,Onion,Local,FAQ,2238,2739,2549,118.4,12 Jun 2026
922,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1931,2391,2097,126.69,12 Jun 2026
923,Vellore,vellore_market,Onion,Local,FAQ,2208,2688,2397,102.78,12 Jun 2026
924,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1602,1903,1777,134.25,12 Jun 2026
925,Vellore,vellore_arakkonam,Onion,Local,FAQ,2354,3072,2690,190.09,12 Mar 2025
926,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2380,2983,2735,174.15,12 Mar 2025
927,Vellore,vellore_market,Onion,Local,FAQ,2252,2792,2491,215.18,12 Mar 2025
928,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2454,3166,2837,134.58,12 Mar 2025
929,Vellore,vellore_arakkonam,Onion,Local,FAQ,2890,3428,3117,159.94,12 Mar 2026
930,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2357,2894,2688,197.74,12 Mar 2026
931,Vellore,vellore_market,Onion,Local,FAQ,2253,2761,2548,212.3,12 Mar 2026
932,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2364,2969,2699,159.74,12 Mar 2026
933,Vellore,vellore_arakkonam,Onion,Local,FAQ,1803,2336,2056,195.2,12 May 2025
934,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2512,3261,2845,73.3,12 May 2025
935,Vellore,vellore_market,Onion,Local,FAQ,1971,2442,2225,159.79,12 May 2025
936,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2705,3292,3018,72.46,12 May 2025
937,Vellore,vellore_arakkonam,Onion,Local,FAQ,2849,3522,3231,107.46,12 May 2026
938,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2113,2591,2366,98.51,12 May 2026
939,Vellore,vellore_market,Onion,Local,FAQ,2271,2897,2569,137.46,12 May 2026
940,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2273,2732,2538,97.09,12 May 2026
941,Vellore,vellore_arakkonam,Onion,Local,FAQ,1746,2206,2015,206.92,12 Nov 2025
942,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1894,2438,2194,141.44,12 Nov 2025
943,Vellore,vellore_market,Onion,Local,FAQ,1619,2014,1800,191.42,12 Nov 2025
944,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2003,2622,2300,97.12,12 Nov 2025
945,Vellore,vellore_arakkonam,Onion,Local,FAQ,1789,2211,2016,159.11,12 Oct 2025
946,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1399,1756,1606,187.8,12 Oct 2025
947,Vellore,vellore_market,Onion,Local,FAQ,1768,2109,1912,150.28,12 Oct 2025
948,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1785,2149,1960,92.55,12 Oct 2025
949,Vellore,vellore_arakkonam,Onion,Local,FAQ,1488,1923,1714,153.51,12 Sep 2025
950,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1589,1880,1754,113.64,12 Sep 2025
951,Vellore,vellore_market,Onion,Local,FAQ,1734,2163,1908,102.67,12 Sep 2025
952,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1623,1997,1798,92.27,12 Sep 2025
953,Vellore,vellore_arakkonam,Onion,Local,FAQ,2218,2728,2515,232.57,13 Apr 2025
954,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2778,3425,3080,110.35,13 Apr 2025
955,Vellore,vellore_market,Onion,Local,FAQ,2170,2589,2361,193.75,13 Apr 2025
956,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2343,2891,2604,110.89,13 Apr 2025
957,Vellore,vellore_arakkonam,Onion,Local,FAQ,2068,2586,2280,226.94,13 Apr 2026
958,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2242,2621,2424,168.36,13 Apr 2026
959,Vellore,vellore_market,Onion,Local,FAQ,2300,2732,2488,186.93,13 Apr 2026
960,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2272,2755,2444,157.75,13 Apr 2026
961,Vellore,vellore_arakkonam,Onion,Local,FAQ,1607,1971,1741,155.77,13 Aug 2025
962,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1787,2165,1932,76.78,13 Aug 2025
963,Vellore,vellore_market,Onion,Local,FAQ,1445,1819,1649,136.7,13 Aug 2025
964,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1751,2047,1910,70.22,13 Aug 2025
965,Vellore,vellore_arakkonam,Onion,Local,FAQ,1934,2332,2150,257.05,13 Dec 2025
966,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1883,2292,2092,179.53,13 Dec 2025
967,Vellore,vellore_market,Onion,Local,FAQ,1712,2120,1919,292.09,13 Dec 2025
968,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2409,3056,2720,93.9,13 Dec 2025
969,Vellore,vellore_arakkonam,Onion,Local,FAQ,2715,3264,2978,173.35,13 Feb 2025
970,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2271,2807,2488,191.86,13 Feb 2025
971,Vellore,vellore_market,Onion,Local,FAQ,3063,3732,3351,164.06,13 Feb 2025
972,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2601,3131,2920,119.61,13 Feb 2025
973,Vellore,vellore_arakkonam,Onion,Local,FAQ,2618,3228,2859,199.36,13 Feb 2026
974,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2511,2925,2716,173.62,13 Feb 2026
975,Vellore,vellore_market,Onion,Local,FAQ,2723,3595,3150,130.36,13 Feb 2026
976,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2138,2824,2473,162.81,13 Feb 2026
977,Vellore,vellore_arakkonam,Onion,Local,FAQ,2548,2950,2748,167.47,13 Jan 2025
978,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1906,2213,2049,275.92,13 Jan 2025
979,Vellore,vellore_market,Onion,Local,FAQ,2387,2940,2621,180.94,13 Jan 2025
980,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2263,2970,2617,130.56,13 Jan 2025
981,Vellore,vellore_arakkonam,Onion,Local,FAQ,2731,3188,2940,187.14,13 Jan 2026
982,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2308,2986,2679,141.58,13 Jan 2026
983,Vellore,vellore_market,Onion,Local,FAQ,2199,2690,2369,209.76,13 Jan 2026
984,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2187,2881,2520,156.79,13 Jan 2026
985,Vellore,vellore_arakkonam,Onion,Local,FAQ,1621,2106,1839,164.51,13 Jul 2025
986,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1885,2302,2071,98.23,13 Jul 2025
987,Vellore,vellore_market,Onion,Local,FAQ,1847,2357,2061,107.99,13 Jul 2025
988,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1998,2498,2313,51.74,13 Jul 2025
989,Vellore,vellore_arakkonam,Onion,Local,FAQ,1713,2052,1869,136.74,13 Jul 2026
990,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1688,2088,1861,106.72,13 Jul 2026
991,Vellore,vellore_market,Onion,Local,FAQ,1903,2291,2109,92.99,13 Jul 2026
992,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2013,2594,2293,74.41,13 Jul 2026
993,Vellore,vellore_arakkonam,Onion,Local,FAQ,1899,2410,2141,172.74,13 Jun 2025
994,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1675,2197,1915,145.89,13 Jun 2025
995,Vellore,vellore_market,Onion,Local,FAQ,1906,2327,2170,113.02,13 Jun 2025
996,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2342,2803,2562,81.04,13 Jun 2025
997,Vellore,vellore_arakkonam,Onion,Local,FAQ,2064,2608,2321,143.3,13 Jun 2026
998,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2196,2748,2411,84.78,13 Jun 2026
999,Vellore,vellore_market,Onion,Local,FAQ,1976,2435,2150,123.26,13 Jun 2026
1000,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2210,2757,2412,65.82,13 Jun 2026
1001,Vellore,vellore_arakkonam,Onion,Local,FAQ,2612,3259,2970,176.96,13 Mar 2025
1002,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2085,2677,2382,233.9,13 Mar 2025
1003,Vellore,vellore_market,Onion,Local,FAQ,2371,2829,2629,209.14,13 Mar 2025
1004,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,3066,3835,3357,94.58,13 Mar 2025
1005,Vellore,vellore_arakkonam,Onion,Local,FAQ,2510,3196,2871,198.64,13 Mar 2026
1006,Vellore,vellore_gudiyatham,Onion,Local,FAQ,3048,3757,3299,111.98,13 Mar 2026
1007,Vellore,vellore_market,Onion,Local,FAQ,2322,2771,2565,228.51,13 Mar 2026
1008,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1934,2514,2215,241.09,13 Mar 2026
1009,Vellore,vellore_arakkonam,Onion,Local,FAQ,1920,2357,2198,164.2,13 May 2025
1010,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2119,2476,2299,143.96,13 May 2025
1011,Vellore,vellore_market,Onion,Local,FAQ,2189,2807,2484,123.21,13 May 2025
1012,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2451,2994,2757,93.63,13 May 2025
1013,Vellore,vellore_arakkonam,Onion,Local,FAQ,2635,3118,2868,133.04,13 May 2026
1014,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1810,2348,2099,133.95,13 May 2026
1015,Vellore,vellore_market,Onion,Local,FAQ,1975,2360,2175,176.81,13 May 2026
1016,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1923,2406,2103,153.19,13 May 2026
1017,Vellore,vellore_arakkonam,Onion,Local,FAQ,1792,2315,2023,213.29,13 Nov 2025
1018,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1826,2273,1983,180.81,13 Nov 2025
1019,Vellore,vellore_market,Onion,Local,FAQ,1597,2010,1773,214.62,13 Nov 2025
1020,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1903,2337,2158,111.69,13 Nov 2025
1021,Vellore,vellore_arakkonam,Onion,Local,FAQ,1524,1933,1741,220.87,13 Oct 2025
1022,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1917,2411,2226,97.31,13 Oct 2025
1023,Vellore,vellore_market,Onion,Local,FAQ,1521,1897,1719,195.72,13 Oct 2025
1024,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1793,2150,1971,95.95,13 Oct 2025
1025,Vellore,vellore_arakkonam,Onion,Local,FAQ,1791,2088,1949,107.89,13 Sep 2025
1026,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1760,2329,2026,82.97,13 Sep 2025
1027,Vellore,vellore_market,Onion,Local,FAQ,1357,1701,1510,194.93,13 Sep 2025
1028,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1732,2158,1957,86.76,13 Sep 2025
1029,Vellore,vellore_arakkonam,Onion,Local,FAQ,2307,3001,2614,198.65,14 Apr 2025
1030,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2139,2783,2480,168.7,14 Apr 2025
1031,Vellore,vellore_market,Onion,Local,FAQ,2503,3019,2699,149.12,14 Apr 2025
1032,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2237,2689,2500,124.66,14 Apr 2025
1033,Vellore,vellore_arakkonam,Onion,Local,FAQ,2070,2628,2319,245.0,14 Apr 2026
1034,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2301,2843,2508,159.35,14 Apr 2026
1035,Vellore,vellore_market,Onion,Local,FAQ,2361,3054,2684,155.73,14 Apr 2026
1036,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2358,2841,2558,138.27,14 Apr 2026
1037,Vellore,vellore_arakkonam,Onion,Local,FAQ,1524,1921,1752,142.28,14 Aug 2025
1038,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1550,1893,1742,99.03,14 Aug 2025
1039,Vellore,vellore_market,Onion,Local,FAQ,1709,2077,1911,101.14,14 Aug 2025
1040,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1743,2124,1935,68.17,14 Aug 2025
1041,Vellore,vellore_arakkonam,Onion,Local,FAQ,2051,2524,2359,207.07,14 Dec 2025
1042,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1678,2071,1808,253.14,14 Dec 2025
1043,Vellore,vellore_market,Onion,Local,FAQ,1788,2332,2033,250.79,14 Dec 2025
1044,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1751,2216,1983,198.71,14 Dec 2025
1045,Vellore,vellore_arakkonam,Onion,Local,FAQ,2257,2875,2595,209.32,14 Feb 2025
1046,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2515,2931,2735,157.12,14 Feb 2025
1047,Vellore,vellore_market,Onion,Local,FAQ,2751,3260,3017,195.64,14 Feb 2025
1048,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2251,2677,2488,147.78,14 Feb 2025
1049,Vellore,vellore_arakkonam,Onion,Local,FAQ,2681,3419,3002,179.67,14 Feb 2026
1050,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2140,2665,2403,229.21,14 Feb 2026
1051,Vellore,vellore_market,Onion,Local,FAQ,2309,2839,2533,216.55,14 Feb 2026
1052,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2217,2886,2542,150.04,14 Feb 2026
1053,Vellore,vellore_arakkonam,Onion,Local,FAQ,2100,2639,2388,241.22,14 Jan 2025
1054,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2208,2720,2487,177.01,14 Jan 2025
1055,Vellore,vellore_market,Onion,Local,FAQ,2514,3067,2770,155.79,14 Jan 2025
1056,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2027,2509,2231,194.11,14 Jan 2025
1057,Vellore,vellore_arakkonam,Onion,Local,FAQ,2533,3238,2922,206.24,14 Jan 2026
1058,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2195,2827,2483,169.07,14 Jan 2026
1059,Vellore,vellore_market,Onion,Local,FAQ,2228,2928,2572,192.6,14 Jan 2026
1060,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2488,3031,2821,120.33,14 Jan 2026
1061,Vellore,vellore_arakkonam,Onion,Local,FAQ,1722,2082,1910,158.98,14 Jul 2025
1062,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1761,2276,1985,98.48,14 Jul 2025
1063,Vellore,vellore_market,Onion,Local,FAQ,2057,2512,2245,99.84,14 Jul 2025
1064,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1935,2376,2178,60.35,14 Jul 2025
1065,Vellore,vellore_arakkonam,Onion,Local,FAQ,1950,2463,2266,99.34,14 Jul 2026
1066,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1566,1920,1690,117.39,14 Jul 2026
1067,Vellore,vellore_market,Onion,Local,FAQ,1968,2525,2212,75.85,14 Jul 2026
1068,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1913,2380,2108,89.32,14 Jul 2026
1069,Vellore,vellore_arakkonam,Onion,Local,FAQ,1848,2288,2023,199.71,14 Jun 2025
1070,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2109,2621,2316,95.78,14 Jun 2025
1071,Vellore,vellore_market,Onion,Local,FAQ,1777,2181,1951,146.02,14 Jun 2025
1072,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2384,2882,2578,78.56,14 Jun 2025
1073,Vellore,vellore_arakkonam,Onion,Local,FAQ,1884,2407,2158,147.15,14 Jun 2026
1074,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2241,2684,2440,74.11,14 Jun 2026
1075,Vellore,vellore_market,Onion,Local,FAQ,1759,2130,1893,161.64,14 Jun 2026
1076,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1798,2261,1996,103.51,14 Jun 2026
1077,Vellore,vellore_arakkonam,Onion,Local,FAQ,2333,2882,2586,218.16,14 Mar 2025
1078,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2934,3612,3201,115.54,14 Mar 2025
1079,Vellore,vellore_market,Onion,Local,FAQ,2479,3063,2792,174.46,14 Mar 2025
1080,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2585,3057,2847,133.13,14 Mar 2025
1081,Vellore,vellore_arakkonam,Onion,Local,FAQ,2560,3044,2768,198.92,14 Mar 2026
1082,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2419,2907,2715,166.86,14 Mar 2026
1083,Vellore,vellore_market,Onion,Local,FAQ,2263,2847,2494,238.48,14 Mar 2026
1084,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2433,2996,2776,155.08,14 Mar 2026
1085,Vellore,vellore_arakkonam,Onion,Local,FAQ,2171,2708,2519,132.48,14 May 2025
1086,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2186,2775,2531,126.31,14 May 2025
1087,Vellore,vellore_market,Onion,Local,FAQ,1688,2162,1930,222.11,14 May 2025
1088,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2348,2948,2586,101.81,14 May 2025
1089,Vellore,vellore_arakkonam,Onion,Local,FAQ,1840,2331,2138,251.02,14 May 2026
1090,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2213,2795,2435,90.99,14 May 2026
1091,Vellore,vellore_market,Onion,Local,FAQ,2079,2518,2282,154.34,14 May 2026
1092,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1834,2340,2122,139.72,14 May 2026
1093,Vellore,vellore_arakkonam,Onion,Local,FAQ,2254,2667,2459,150.11,14 Nov 2025
1094,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1735,2098,1921,200.85,14 Nov 2025
1095,Vellore,vellore_market,Onion,Local,FAQ,1572,2001,1763,229.28,14 Nov 2025
1096,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1645,2049,1845,168.19,14 Nov 2025
1097,Vellore,vellore_arakkonam,Onion,Local,FAQ,1851,2166,2020,151.65,14 Oct 2025
1098,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1743,2081,1904,153.08,14 Oct 2025
1099,Vellore,vellore_market,Onion,Local,FAQ,1990,2378,2170,115.7,14 Oct 2025
1100,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1882,2416,2117,78.1,14 Oct 2025
1101,Vellore,vellore_arakkonam,Onion,Local,FAQ,1605,1886,1741,130.03,14 Sep 2025
1102,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1718,2155,1906,92.72,14 Sep 2025
1103,Vellore,vellore_market,Onion,Local,FAQ,1603,1975,1815,122.27,14 Sep 2025
1104,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1532,1942,1751,110.61,14 Sep 2025
1105,Vellore,vellore_arakkonam,Onion,Local,FAQ,2853,3489,3196,119.47,15 Apr 2025
1106,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2518,3227,2842,122.28,15 Apr 2025
1107,Vellore,vellore_market,Onion,Local,FAQ,2303,2988,2632,155.42,15 Apr 2025
1108,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2271,2777,2537,129.8,15 Apr 2025
1109,Vellore,vellore_arakkonam,Onion,Local,FAQ,2493,3133,2792,160.56,15 Apr 2026
1110,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2657,3142,2879,109.02,15 Apr 2026
1111,Vellore,vellore_market,Onion,Local,FAQ,2430,2890,2637,166.8,15 Apr 2026
1112,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2424,2982,2759,111.49,15 Apr 2026
1113,Vellore,vellore_arakkonam,Onion,Local,FAQ,1572,1921,1769,155.07,15 Aug 2025
1114,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1343,1740,1558,129.62,15 Aug 2025
1115,Vellore,vellore_market,Onion,Local,FAQ,1294,1645,1436,192.01,15 Aug 2025
1116,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1663,1972,1795,78.85,15 Aug 2025
1117,Vellore,vellore_arakkonam,Onion,Local,FAQ,2187,2698,2430,192.24,15 Dec 2025
1118,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1951,2475,2181,168.64,15 Dec 2025
