Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
842,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1480,1856,1699,106.86,11 Jun 2025
843,Vellore,vellore_market,Tomato,Local,FAQ,2002,2483,2260,56.97,11 Jun 2025
844,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1591,2023,1789,94.45,11 Jun 2025
845,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1644,2008,1768,95.32,11 Jun 2026
846,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1618,2096,1863,80.16,11 Jun 2026
847,Vellore,vellore_market,Tomato,Local,FAQ,1527,1920,1757,80.37,11 Jun 2026
848,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2111,2768,2453,96.68,11 Jun 2026
849,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2121,2585,2289,156.51,11 Mar 2025
850,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2731,3411,3064,91.23,11 Mar 2025
851,Vellore,vellore_market,Tomato,Local,FAQ,2105,2546,2330,117.09,11 Mar 2025
852,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2026,2490,2323,147.2,11 Mar 2025
853,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2142,2596,2354,134.69,11 Mar 2026
854,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2035,2642,2354,154.97,11 Mar 2026
855,Vellore,vellore_market,Tomato,Local,FAQ,2027,2565,2338,121.75,11 Mar 2026
856,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2057,2507,2231,151.81,11 Mar 2026
857,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1852,2310,2084,109.59,11 May 2025
858,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1557,2020,1791,153.75,11 May 2025
859,Vellore,vellore_market,Tomato,Local,FAQ,1660,2043,1879,96.79,11 May 2025
860,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1882,2439,2138,113.84,11 May 2025
861,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1460,1905,1667,150.26,11 May 2026
862,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1741,2124,1903,122.48,11 May 2026
863,Vellore,vellore_market,Tomato,Local,FAQ,2063,2525,2325,79.78,11 May 2026
864,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2201,2827,2473,75.06,11 May 2026
865,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1390,1676,1539,136.82,11 Nov 2025
866,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1507,1835,1670,111.43,11 Nov 2025
867,Vellore,vellore_market,Tomato,Local,FAQ,1609,1992,1742,87.68,11 Nov 2025
868,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1248,1485,1355,144.69,11 Nov 2025
869,Vellore,vellore_arakkonam,Tomato,Local,FAQ,942,1170,1093,153.91,11 Oct 2025
870,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1118,1395,1284,113.58,11 Oct 2025
871,Vellore,vellore_market,Tomato,Local,FAQ,1554,1920,1714,60.84,11 Oct 2025
872,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1096,1376,1229,126.97,11 Oct 2025
873,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1178,1448,1311,73.58,11 Sep 2025
874,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1253,1509,1392,89.31,11 Sep 2025
875,Vellore,vellore_market,Tomato,Local,FAQ,1308,1621,1472,59.53,11 Sep 2025
876,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1030,1325,1170,120.23,11 Sep 2025
877,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2216,2851,2552,100.58,12 Apr 2025
878,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2388,2884,2631,96.18,12 Apr 2025
879,Vellore,vellore_market,Tomato,Local,FAQ,2368,2868,2651,83.75,12 Apr 2025
880,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2206,2803,2466,105.79,12 Apr 2025
881,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1821,2408,2104,135.56,12 Apr 2026
882,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2173,2659,2436,121.0,12 Apr 2026
883,Vellore,vellore_market,Tomato,Local,FAQ,2431,3024,2670,73.92,12 Apr 2026
884,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1805,2300,2077,163.85,12 Apr 2026
885,Vellore,vellore_arakkonam,Tomato,Local,FAQ,913,1205,1048,119.67,12 Aug 2025
886,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1126,1366,1234,90.13,12 Aug 2025
887,Vellore,vellore_market,Tomato,Local,FAQ,1425,1743,1577,53.19,12 Aug 2025
888,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1161,1444,1306,95.98,12 Aug 2025
889,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1670,2055,1908,122.51,12 Dec 2025
890,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1506,1903,1664,151.3,12 Dec 2025
891,Vellore,vellore_market,Tomato,Local,FAQ,1871,2452,2138,83.34,12 Dec 2025
892,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2041,2371,2205,109.34,12 Dec 2025
893,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2067,2478,2284,147.69,12 Feb 2025
894,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2044,2592,2363,143.92,12 Feb 2025
895,Vellore,vellore_market,Tomato,Local,FAQ,2377,3005,2635,91.32,12 Feb 2025
896,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2311,2832,2575,106.3,12 Feb 2025
897,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2363,3057,2662,109.24,12 Feb 2026
898,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1943,2512,2228,156.64,12 Feb 2026
899,Vellore,vellore_market,Tomato,Local,FAQ,2329,2827,2569,108.45,12 Feb 2026
900,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2162,2709,2432,130.75,12 Feb 2026
901,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1908,2299,2138,135.89,12 Jan 2025
902,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2291,2847,2540,98.4,12 Jan 2025
903,Vellore,vellore_market,Tomato,Local,FAQ,1772,2294,2014,160.99,12 Jan 2025
904,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1480,1925,1696,210.78,12 Jan 2025
905,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2146,2750,2401,108.04,12 Jan 2026
906,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2134,2648,2387,122.7,12 Jan 2026
907,Vellore,vellore_market,Tomato,Local,FAQ,1899,2282,2101,130.03,12 Jan 2026
908,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2007,2411,2181,134.24,12 Jan 2026
909,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1380,1740,1518,85.82,12 Jul 2025
910,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1612,2059,1851,59.02,12 Jul 2025
911,Vellore,vellore_market,Tomato,Local,FAQ,1365,1712,1528,64.72,12 Jul 2025
912,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1207,1503,1365,101.36,12 Jul 2025
913,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1524,1850,1657,83.28,12 Jul 2026
914,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1437,1813,1638,72.4,12 Jul 2026
915,Vellore,vellore_market,Tomato,Local,FAQ,1357,1691,1527,60.07,12 Jul 2026
916,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1903,2310,2105,85.18,12 Jul 2026
917,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1303,1635,1486,131.3,12 Jun 2025
918,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1480,1874,1691,93.7,12 Jun 2025
919,Vellore,vellore_market,Tomato,Local,FAQ,1859,2276,2011,66.9,12 Jun 2025
920,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1391,1707,1517,118.95,12 Jun 2025
921,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1957,2424,2213,63.57,12 Jun 2026
922,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1513,1862,1635,101.63,12 Jun 2026
923,Vellore,vellore_market,Tomato,Local,FAQ,2270,2718,2480,42.71,12 Jun 2026
924,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2117,2733,2430,97.26,12 Jun 2026
925,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2078,2686,2347,136.83,12 Mar 2025
926,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2383,2954,2631,121.65,12 Mar 2025
927,Vellore,vellore_market,Tomato,Local,FAQ,1659,2029,1805,176.55,12 Mar 2025
928,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2376,2906,2568,122.39,12 Mar 2025
929,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1805,2363,2070,148.95,12 Mar 2026
930,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2819,3397,3059,95.08,12 Mar 2026
931,Vellore,vellore_market,Tomato,Local,FAQ,3416,4187,3684,54.81,12 Mar 2026
932,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2250,2791,2553,119.28,12 Mar 2026
933,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1651,2023,1818,137.44,12 May 2025
934,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2231,2748,2528,78.44,12 May 2025
935,Vellore,vellore_market,Tomato,Local,FAQ,1938,2474,2157,73.26,12 May 2025
936,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1662,2087,1920,136.11,12 May 2025
937,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2119,2594,2305,82.29,12 May 2026
938,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1943,2405,2128,100.59,12 May 2026
939,Vellore,vellore_market,Tomato,Local,FAQ,2335,2818,2512,62.74,12 May 2026
940,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1910,2394,2137,94.76,12 May 2026
941,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1516,1824,1688,109.35,12 Nov 2025
942,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1390,1729,1587,114.16,12 Nov 2025
943,Vellore,vellore_market,Tomato,Local,FAQ,1272,1533,1394,127.21,12 Nov 2025
944,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1056,1351,1199,192.71,12 Nov 2025
945,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1794,2382,2078,49.77,12 Oct 2025
946,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1362,1731,1534,83.41,12 Oct 2025
947,Vellore,vellore_market,Tomato,Local,FAQ,1411,1818,1617,67.78,12 Oct 2025
948,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1228,1589,1426,86.43,12 Oct 2025
949,Vellore,vellore_arakkonam,Tomato,Local,FAQ,921,1182,1033,125.81,12 Sep 2025
950,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1443,1856,1658,62.93,12 Sep 2025
951,Vellore,vellore_market,Tomato,Local,FAQ,1503,1840,1673,46.64,12 Sep 2025
952,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1037,1267,1158,116.9,12 Sep 2025
953,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1935,2371,2081,141.5,13 Apr 2025
954,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2180,2788,2470,97.35,13 Apr 2025
955,Vellore,vellore_market,Tomato,Local,FAQ,2471,3013,2806,71.95,13 Apr 2025
956,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1707,2191,1972,150.12,13 Apr 2025
957,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2159,2801,2510,107.18,13 Apr 2026
958,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2623,3197,2867,94.41,13 Apr 2026
959,Vellore,vellore_market,Tomato,Local,FAQ,2530,3067,2851,64.7,13 Apr 2026
960,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2111,2560,2284,145.6,13 Apr 2026
961,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1089,1351,1231,93.42,13 Aug 2025
962,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,913,1121,1036,118.26,13 Aug 2025
963,Vellore,vellore_market,Tomato,Local,FAQ,1089,1360,1195,90.44,13 Aug 2025
964,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1357,1681,1466,74.97,13 Aug 2025
965,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1281,1630,1419,210.75,13 Dec 2025
966,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1914,2363,2128,106.02,13 Dec 2025
967,Vellore,vellore_market,Tomato,Local,FAQ,1904,2329,2076,90.09,13 Dec 2025
968,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1567,1883,1690,175.18,13 Dec 2025
969,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2088,2574,2359,138.08,13 Feb 2025
970,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1630,2121,1882,220.36,13 Feb 2025
971,Vellore,vellore_market,Tomato,Local,FAQ,2363,2911,2613,95.88,13 Feb 2025
972,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1442,1740,1598,271.66,13 Feb 2025
973,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1886,2412,2173,161.9,13 Feb 2026
974,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2532,3070,2831,114.48,13 Feb 2026
975,Vellore,vellore_market,Tomato,Local,FAQ,2288,2730,2542,120.88,13 Feb 2026
976,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2086,2445,2279,143.54,13 Feb 2026
977,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1647,2046,1873,165.13,13 Jan 2025
978,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2079,2749,2401,108.43,13 Jan 2025
979,Vellore,vellore_market,Tomato,Local,FAQ,2309,2805,2588,99.81,13 Jan 2025
980,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1966,2328,2175,141.75,13 Jan 2025
981,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1544,1975,1766,208.55,13 Jan 2026
982,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1847,2233,2041,166.67,13 Jan 2026
983,Vellore,vellore_market,Tomato,Local,FAQ,1961,2320,2117,122.21,13 Jan 2026
984,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1849,2235,2037,145.61,13 Jan 2026
985,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1455,1800,1592,76.0,13 Jul 2025
986,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1529,1824,1651,70.85,13 Jul 2025
987,Vellore,vellore_market,Tomato,Local,FAQ,1444,1742,1578,54.83,13 Jul 2025
988,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1262,1487,1367,94.16,13 Jul 2025
989,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1563,1892,1726,74.97,13 Jul 2026
990,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1246,1554,1420,87.68,13 Jul 2026
991,Vellore,vellore_market,Tomato,Local,FAQ,1683,2033,1811,42.51,13 Jul 2026
992,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1879,2299,2105,83.63,13 Jul 2026
993,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1830,2289,2000,71.11,13 Jun 2025
994,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1641,2175,1901,81.47,13 Jun 2025
995,Vellore,vellore_market,Tomato,Local,FAQ,1661,2150,1914,74.76,13 Jun 2025
996,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1552,1995,1749,91.57,13 Jun 2025
997,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1538,1917,1681,104.0,13 Jun 2026
998,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1482,1856,1616,105.04,13 Jun 2026
999,Vellore,vellore_market,Tomato,Local,FAQ,1956,2354,2129,53.96,13 Jun 2026
1000,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2104,2688,2425,102.0,13 Jun 2026
1001,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1558,1998,1799,241.42,13 Mar 2025
1002,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1943,2352,2183,161.48,13 Mar 2025
1003,Vellore,vellore_market,Tomato,Local,FAQ,2671,3146,2878,77.86,13 Mar 2025
1004,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2340,3075,2681,114.93,13 Mar 2025
1005,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1899,2321,2141,145.96,13 Mar 2026
1006,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2579,3285,2909,106.99,13 Mar 2026
1007,Vellore,vellore_market,Tomato,Local,FAQ,2400,3055,2685,91.01,13 Mar 2026
1008,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2045,2512,2308,135.05,13 Mar 2026
1009,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2341,2704,2524,74.26,13 May 2025
1010,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1677,1971,1807,127.34,13 May 2025
1011,Vellore,vellore_market,Tomato,Local,FAQ,1824,2201,2041,78.7,13 May 2025
1012,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1786,2193,1979,123.33,13 May 2025
1013,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1691,2021,1848,124.7,13 May 2026
1014,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2273,2807,2471,81.83,13 May 2026
1015,Vellore,vellore_market,Tomato,Local,FAQ,2253,2969,2613,56.26,13 May 2026
1016,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1740,2020,1885,105.21,13 May 2026
1017,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1466,1804,1586,133.14,13 Nov 2025
1018,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1692,2054,1833,93.73,13 Nov 2025
1019,Vellore,vellore_market,Tomato,Local,FAQ,1350,1616,1492,110.89,13 Nov 2025
1020,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1347,1726,1555,111.59,13 Nov 2025
1021,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1761,2135,1957,57.29,13 Oct 2025
1022,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1147,1370,1272,124.55,13 Oct 2025
1023,Vellore,vellore_market,Tomato,Local,FAQ,1447,1878,1664,62.48,13 Oct 2025
1024,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1014,1244,1132,138.4,13 Oct 2025
1025,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1135,1361,1240,90.47,13 Sep 2025
1026,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1363,1666,1496,77.06,13 Sep 2025
1027,Vellore,vellore_market,Tomato,Local,FAQ,1280,1600,1404,63.42,13 Sep 2025
1028,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,990,1281,1116,125.66,13 Sep 2025
1029,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2301,2884,2544,96.15,14 Apr 2025
1030,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1814,2232,2069,136.23,14 Apr 2025
1031,Vellore,vellore_market,Tomato,Local,FAQ,2458,3042,2655,78.81,14 Apr 2025
1032,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1926,2319,2093,136.99,14 Apr 2025
1033,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2334,3018,2676,98.24,14 Apr 2026
1034,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2562,3380,2963,82.98,14 Apr 2026
1035,Vellore,vellore_market,Tomato,Local,FAQ,1772,2192,1937,133.61,14 Apr 2026
1036,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1870,2334,2097,161.31,14 Apr 2026
1037,Vellore,vellore_arakkonam,Tomato,Local,FAQ,947,1163,1084,106.64,14 Aug 2025
1038,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1289,1585,1480,65.02,14 Aug 2025
1039,Vellore,vellore_market,Tomato,Local,FAQ,1305,1549,1430,63.13,14 Aug 2025
1040,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,896,1139,1035,141.45,14 Aug 2025
1041,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1921,2430,2124,100.64,14 Dec 2025
1042,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1676,2107,1869,129.37,14 Dec 2025
1043,Vellore,vellore_market,Tomato,Local,FAQ,1900,2446,2134,88.02,14 Dec 2025
1044,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1872,2339,2154,121.53,14 Dec 2025
1045,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2209,2626,2389,123.08,14 Feb 2025
1046,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2196,2817,2463,136.9,14 Feb 2025
1047,Vellore,vellore_market,Tomato,Local,FAQ,2239,2596,2411,120.19,14 Feb 2025
1048,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1607,2027,1850,208.13,14 Feb 2025
1049,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2425,3031,2662,114.64,14 Feb 2026
1050,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1877,2362,2062,193.62,14 Feb 2026
1051,Vellore,vellore_market,Tomato,Local,FAQ,1882,2383,2154,156.47,14 Feb 2026
1052,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1729,2251,2004,172.84,14 Feb 2026
1053,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2118,2523,2325,115.7,14 Jan 2025
1054,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2164,2625,2422,112.29,14 Jan 2025
1055,Vellore,vellore_market,Tomato,Local,FAQ,1971,2367,2133,132.21,14 Jan 2025
1056,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2024,2541,2302,132.14,14 Jan 2025
1057,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1966,2311,2136,149.55,14 Jan 2026
1058,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1938,2421,2123,141.15,14 Jan 2026
1059,Vellore,vellore_market,Tomato,Local,FAQ,2075,2587,2326,103.26,14 Jan 2026
1060,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1592,2005,1801,194.05,14 Jan 2026
1061,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1404,1766,1599,76.66,14 Jul 2025
1062,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1377,1716,1595,71.01,14 Jul 2025
1063,Vellore,vellore_market,Tomato,Local,FAQ,1308,1644,1504,62.72,14 Jul 2025
1064,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1178,1388,1291,95.03,14 Jul 2025
1065,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1346,1705,1528,93.69,14 Jul 2026
1066,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1594,2052,1838,52.48,14 Jul 2026
1067,Vellore,vellore_market,Tomato,Local,FAQ,1388,1666,1555,58.12,14 Jul 2026
1068,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1891,2350,2091,89.74,14 Jul 2026
1069,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1564,1873,1742,95.8,14 Jun 2025
1070,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1881,2206,2048,78.04,14 Jun 2025
1071,Vellore,vellore_market,Tomato,Local,FAQ,1291,1639,1475,112.78,14 Jun 2025
1072,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1272,1581,1465,127.26,14 Jun 2025
1073,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1790,2151,1981,77.63,14 Jun 2026
1074,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1560,2021,1813,86.42,14 Jun 2026
1075,Vellore,vellore_market,Tomato,Local,FAQ,1723,2093,1951,58.91,14 Jun 2026
1076,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2109,2625,2407,103.82,14 Jun 2026
1077,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2133,2623,2354,149.82,14 Mar 2025
1078,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2057,2662,2387,133.93,14 Mar 2025
1079,Vellore,vellore_market,Tomato,Local,FAQ,2339,3022,2629,88.51,14 Mar 2025
1080,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1937,2514,2247,172.98,14 Mar 2025
1081,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1902,2300,2096,141.58,14 Mar 2026
1082,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2617,3096,2850,107.57,14 Mar 2026
1083,Vellore,vellore_market,Tomato,Local,FAQ,2605,3024,2814,94.56,14 Mar 2026
1084,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2174,2573,2358,136.24,14 Mar 2026
1085,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2142,2686,2396,79.4,14 May 2025
1086,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1959,2455,2272,72.09,14 May 2025
1087,Vellore,vellore_market,Tomato,Local,FAQ,2166,2517,2344,59.06,14 May 2025
1088,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1718,2241,1996,114.34,14 May 2025
1089,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1661,2061,1835,122.44,14 May 2026
1090,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1624,1882,1757,133.82,14 May 2026
1091,Vellore,vellore_market,Tomato,Local,FAQ,1679,2083,1928,95.67,14 May 2026
1092,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1772,2265,1991,94.01,14 May 2026
1093,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1378,1723,1523,144.11,14 Nov 2025
1094,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1420,1775,1589,122.57,14 Nov 2025
1095,Vellore,vellore_market,Tomato,Local,FAQ,1569,2018,1784,85.83,14 Nov 2025
1096,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1507,1921,1727,92.69,14 Nov 2025
1097,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1191,1541,1358,118.54,14 Oct 2025
1098,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1291,1591,1393,118.96,14 Oct 2025
1099,Vellore,vellore_market,Tomato,Local,FAQ,1221,1594,1409,83.64,14 Oct 2025
1100,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1150,1395,1303,114.02,14 Oct 2025
1101,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1618,2002,1762,52.18,14 Sep 2025
1102,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1129,1486,1299,93.39,14 Sep 2025
1103,Vellore,vellore_market,Tomato,Local,FAQ,1279,1527,1412,59.5,14 Sep 2025
1104,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1104,1457,1272,96.28,14 Sep 2025
1105,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1606,2053,1804,189.16,15 Apr 2025
1106,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2008,2442,2245,122.21,15 Apr 2025
1107,Vellore,vellore_market,Tomato,Local,FAQ,2565,3080,2871,74.16,15 Apr 2025
1108,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2361,2958,2589,97.15,15 Apr 2025
1109,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2430,2942,2680,95.94,15 Apr 2026
