Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
15/07/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4000,4500.0,Tamil Nadu,Besrai
19/07/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4000,4500.0,Tamil Nadu,Besrai
21/07/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,5000,5500.0,Tamil Nadu,Besrai
18/07/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,5000,5500.0,Tamil Nadu,Besrai
04/08/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,5000,5500.0,Tamil Nadu,Besrai
07/08/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,5000,5500.0,Tamil Nadu,Besrai
11/08/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,5000,5500.0,Tamil Nadu,Besrai
29/07/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7000,5600,6300.0,Tamil Nadu,Beans (Whole)
01/08/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7600,7000,7300.0,Tamil Nadu,Beans (Whole)
01/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4000,4250.0,Tamil Nadu,Onion Green
02/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Onion Green
05/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Onion Green
06/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Onion Green
09/08/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),10000,9000,9500.0,Tamil Nadu,Beans (Whole)
13/08/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),8600,8600,8600.0,Tamil Nadu,Beans (Whole)
10/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Onion Green
15/08/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),10000,7000,8500.0,Tamil Nadu,Beans (Whole)
25/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Onion Green
01/08/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Onion Green
06/08/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Onion Green
07/08/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Onion Green
10/08/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Onion Green
13/08/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5500,4500,5000.0,Tamil Nadu,Onion Green
03/07/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),8500,6000,7250.0,Tamil Nadu,Beans (Whole)
21/07/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,5000,5500.0,Tamil Nadu,Beans (Whole)
20/07/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7000,4800,5900.0,Tamil Nadu,Beans (Whole)
22/07/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7000,4600,5800.0,Tamil Nadu,Beans (Whole)
24/07/2026,Beans,94,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7000,5000,6000.0,Tamil Nadu,Beans (Whole)
14/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Onion Green
20/07/2026,Onion Green,358,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Onion Green
03/08/2026,Onion,23,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Bellary
04/08/2026,Onion,23,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Bellary
02/07/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4000,4500.0,Tamil Nadu,Karpura
05/07/2026,Banana,19,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4000,4500.0,Tamil Nadu,Karpura
07/08/2026,Onion,23,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3800,3800,3800.0,Tamil Nadu,Bellary
16/08/2026,Onion,23,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4200,4200,4200.0,Tamil Nadu,Bellary
17/08/2026,Onion,23,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4800,4800,4800.0,Tamil Nadu,Bellary
28/07/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,3500,4000.0,Tamil Nadu,Ridgeguard(Tori)
01/08/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,3500,3750.0,Tamil Nadu,Ridgeguard(Tori)
02/08/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,3500,3750.0,Tamil Nadu,Ridgeguard(Tori)
11/08/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4500,4750.0,Tamil Nadu,Ridgeguard(Tori)
13/08/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4000,4500.0,Tamil Nadu,Ridgeguard(Tori)
15/08/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,3500,4000.0,Tamil Nadu,Ridgeguard(Tori)
19/08/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,3500,4000.0,Tamil Nadu,Ridgeguard(Tori)
24/07/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
26/07/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
30/07/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
29/07/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
31/07/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
03/08/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
05/08/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
07/08/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
09/08/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Colacasia
12/08/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Colacasia
19/08/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Colacasia
09/07/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,3000,3500.0,Tamil Nadu,Ridgeguard(Tori)
12/07/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,3000,3500.0,Tamil Nadu,Ridgeguard(Tori)
11/07/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,3000,3500.0,Tamil Nadu,Ridgeguard(Tori)
17/07/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
19/07/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,3500,4000.0,Tamil Nadu,Ridgeguard(Tori)
23/07/2026,Ridgeguard(Tori),160,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,3500,4000.0,Tamil Nadu,Ridgeguard(Tori)
12/07/2026,Colacasia,318,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Colacasia
10/07/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Chow Chow
18/07/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Chow Chow
17/07/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Chow Chow
23/07/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Chow Chow
30/07/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Chow Chow
29/07/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Chow Chow
02/08/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Chow Chow
12/08/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Chow Chow
14/08/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Chow Chow
15/08/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Chow Chow
14/07/2026,Indian Beans(Seam),299,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Indian Beans (Seam)
20/07/2026,Indian Beans(Seam),299,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Indian Beans (Seam)
01/07/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Chow Chow
28/07/2026,Green Avare(W),165,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Other
05/08/2026,Green Avare(W),165,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),8500,8500,8500.0,Tamil Nadu,Other
08/08/2026,Green Avare(W),165,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Other
14/08/2026,Green Avare(W),165,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Other
17/08/2026,Green Avare(W),165,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5500,5500,5500.0,Tamil Nadu,Other
06/08/2026,Indian Beans(Seam),299,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5500,5500,5500.0,Tamil Nadu,Indian Beans (Seam)
08/08/2026,Indian Beans(Seam),299,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Indian Beans (Seam)
18/08/2026,Indian Beans(Seam),299,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Indian Beans (Seam)
22/07/2026,Indian Beans(Seam),299,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5500,5500,5500.0,Tamil Nadu,Indian Beans (Seam)
18/08/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Chow Chow
29/07/2026,Indian Beans(Seam),299,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Indian Beans (Seam)
19/08/2026,Chow Chow,167,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Chow Chow
12/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7000,7000,7000.0,Tamil Nadu,Lemon
13/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7000,7000,7000.0,Tamil Nadu,Lemon
08/07/2026,Cucumbar(Kheera),159,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2500,2500,2500.0,Tamil Nadu,Cucumbar
12/07/2026,Cucumbar(Kheera),159,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
26/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Lemon
23/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Lemon
30/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Lemon
28/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Lemon
29/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2500,2500,2500.0,Tamil Nadu,Lemon
02/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Lemon
03/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Lemon
04/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Lemon
05/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
09/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
10/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
11/08/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Lemon
04/08/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4200,4200,4200.0,Tamil Nadu,Beetroot
07/08/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Beetroot
15/08/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4800,4800,4800.0,Tamil Nadu,Beetroot
18/08/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Beetroot
21/07/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Beetroot
29/07/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Beetroot
31/07/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Beetroot
01/08/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Beetroot
04/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Lemon
06/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Lemon
13/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4000,4500.0,Tamil Nadu,Lemon
16/07/2026,Lemon,310,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
06/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,17500,18750.0,Tamil Nadu,Garlic
11/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),18000,18000,18000.0,Tamil Nadu,Garlic
19/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),19000,19000,19000.0,Tamil Nadu,Garlic
16/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),19000,19000,19000.0,Tamil Nadu,Garlic
20/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),19000,19000,19000.0,Tamil Nadu,Garlic
29/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),22000,22000,22000.0,Tamil Nadu,Garlic
02/08/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),22000,22000,22000.0,Tamil Nadu,Garlic
01/08/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),22000,22000,22000.0,Tamil Nadu,Garlic
09/08/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),21000,21000,21000.0,Tamil Nadu,Garlic
10/08/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),21000,21000,21000.0,Tamil Nadu,Garlic
07/07/2026,Apple,17,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),28000,28000,28000.0,Tamil Nadu,American
19/07/2026,Apple,17,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),28000,28000,28000.0,Tamil Nadu,American
18/07/2026,Apple,17,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),28000,28000,28000.0,Tamil Nadu,American
31/07/2026,Apple,17,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),26000,26000,26000.0,Tamil Nadu,American
18/08/2026,Apple,17,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),30000,30000,30000.0,Tamil Nadu,American
05/08/2026,Apple,17,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),29000,29000,29000.0,Tamil Nadu,American
15/08/2026,Apple,17,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),30000,30000,30000.0,Tamil Nadu,American
03/07/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),25000,25000,25000.0,Tamil Nadu,Bold
14/07/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
19/07/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
17/07/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
16/07/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
23/07/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
25/07/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
01/08/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
12/08/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
17/08/2026,Chili Red,26,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Bold
01/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),17500,17500,17500.0,Tamil Nadu,Garlic
03/07/2026,Garlic,25,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),17500,17500,17500.0,Tamil Nadu,Garlic
04/08/2026,Brinjal,35,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Other
10/08/2026,Brinjal,35,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Other
11/08/2026,Brinjal,35,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Other
14/08/2026,Brinjal,35,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Other
01/07/2026,Brinjal,35,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Round
14/07/2026,Brinjal,35,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5500,5500,5500.0,Tamil Nadu,Other
20/07/2026,Cauliflower,34,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2000,2000,2000.0,Tamil Nadu,Ranchi
26/07/2026,Cauliflower,34,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),1800,1800,1800.0,Tamil Nadu,Ranchi
22/07/2026,Cauliflower,34,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),1500,1500,1500.0,Tamil Nadu,Ranchi
01/08/2026,Cauliflower,34,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),1800,1800,1800.0,Tamil Nadu,Ranchi
04/07/2026,Cauliflower,34,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2000,2000,2000.0,Tamil Nadu,Ranchi
28/07/2026,Sweet Potato,152,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
14/08/2026,Sweet Potato,152,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3000,3250.0,Tamil Nadu,Hosur Red
01/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5500,5500,5500.0,Tamil Nadu,Pusakesar
02/07/2026,Sweet Potato,152,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3000,3250.0,Tamil Nadu,Hosur Red
12/07/2026,Sweet Potato,152,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
10/07/2026,Sweet Potato,152,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2500,2500,2500.0,Tamil Nadu,Hosur Red
12/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Pusakesar
10/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
18/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),7000,7000,7000.0,Tamil Nadu,Pusakesar
16/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Pusakesar
17/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Pusakesar
21/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6500,6500,6500.0,Tamil Nadu,Pusakesar
26/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Pusakesar
25/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Pusakesar
30/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Pusakesar
29/07/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Pusakesar
09/08/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Pusakesar
05/07/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Beetroot
06/07/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Beetroot
08/07/2026,Beetroot,157,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Beetroot
15/08/2026,Carrot,153,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Pusakesar
06/07/2026,Drumstick,168,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4500,4750.0,Tamil Nadu,Drumstick
17/07/2026,Drumstick,168,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Drumstick
20/07/2026,Drumstick,168,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Drumstick
26/07/2026,Drumstick,168,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Drumstick
30/07/2026,Drumstick,168,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Drumstick
27/07/2026,Drumstick,168,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),5000,4500,4750.0,Tamil Nadu,Drumstick
31/07/2026,Drumstick,168,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Drumstick
01/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),1500,1500,1500.0,Tamil Nadu,Mango - Raw-Ripe
10/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),1500,1500,1500.0,Tamil Nadu,Mango - Raw-Ripe
14/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),1500,1500,1500.0,Tamil Nadu,Mango - Raw-Ripe
18/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2000,1500,1750.0,Tamil Nadu,Mango - Raw-Ripe
19/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2000,1500,1750.0,Tamil Nadu,Mango - Raw-Ripe
22/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2000,1500,1750.0,Tamil Nadu,Mango - Raw-Ripe
21/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2000,2000,2000.0,Tamil Nadu,Mango - Raw-Ripe
30/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2500,2500,2500.0,Tamil Nadu,Mango - Raw-Ripe
28/07/2026,Mango(Raw-Ripe),172,Vellore,Local,Kahithapattarai(Uzhavar Sandhai ),2500,2000,2250.0,Tamil Nadu,Mango - Raw-Ripe
